PlayerID,Player,Position,Tm,PassingYds,PassingAirYards,PassingYAC,PassingTD,Sacks,SackYards,Int,PassingAtt,Cmp,PassingFirstDown,PassingEPA,Passing2PC,RushingAtt,RushingYds,RushingTD,RushingFirstDown,RushingEPA,Rushing2PC,Receptions,Targets,ReceivingYards,ReceivingTDs,ReceivingAirYards,ReceivingYAC,ReceivingFirstDown,ReceivingEPA,Receiving2PC,TargetShare,AirYardsShare,WOPR,SpecialTeamsTD,FumblesLost,StandardFantasyPoints,PPRFantasyPoints,HalfPPRFantasyPoints
00-0033217,Mo Alie-Cox,TE,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,7,0,3,4,0,-0.4361932,0,0.027777778,0.012048192,0.0501004,0,0,0.7,1.7,1.2
00-0033246,Johnny Mundt,TE,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,6,0,-4,10,0,-0.8821333,0,0.051282052,-0.024844721,0.059531774,0,0,0.6,2.6,1.6
00-0033275,Phillip Walker,QB,CAR,60,76,14,0,2,15,0,6,5,3,-1.0447978,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,2.4,2.4,2.4
00-0033280,Christian McCaffrey,RB,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,14,54,1,3,2.2396665,0,7,12,50,0,9,51,2,-9.190271,0,0.3,0.026470589,0.4685294,0,0,16.4,23.4,19.9
00-0033282,Curtis Samuel,WR,WAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,8,62,0,67,13,4,-0.4897499,0,0.21621622,0.19197708,0.4587083,0,0,6.2,12.2,9.2
00-0033288,George Kittle,TE,SF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,6,47,0,35,16,2,-0.8340172,0,0.2,0.14893617,0.40425533,0,1,2.7,7.7,5.2
00-0033293,Aaron Jones,RB,GB,0,0,0,0,0,0,0,0,0,0,0.0,0,13,63,0,3,1.0044823,0,2,3,17,0,1,17,2,0.7957347,0,0.07692308,0.003436426,0.11779011,0,0,8.0,10.0,9.0
00-0033307,Kendrick Bourne,WR,NE,0,0,0,0,0,0,0,0,0,0,0.0,0,1,-1,0,0,-0.93200576,0,1,1,1,0,0,1,0,-0.88872516,0,0.04761905,0.0,0.071428575,0,0,0.0,1.0,0.5
00-0033308,Matt Breida,RB,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,4,14,0,1,-0.5759062,0,2,2,13,0,1,12,1,1.2923867,0,0.07692308,0.00729927,0.120494105,0,0,2.7,4.7,3.7
00-0033357,Taysom Hill,TE,NO,22,17,5,1,0,0,0,1,1,1,2.6551445,0,9,112,3,7,11.358077,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,34.08,34.08,34.08
00-0033455,Anthony Firkser,TE,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,11,0,11,0,1,2.260065,0,0.041666668,0.051643193,0.09865023,0,0,1.1,2.1,1.6
00-0033526,Samaje Perine,RB,CIN,0,0,0,0,0,0,0,0,0,0,0.0,0,3,17,0,1,0.077159,0,4,4,39,0,-8,47,2,3.2662,0,0.11764706,-0.069565214,0.12777494,0,0,5.6,9.6,7.6
00-0033536,Mike Williams,WR,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10,13,134,0,117,51,6,4.495564,0,0.3939394,0.66101694,1.0536209,0,0,13.4,23.4,18.4
00-0033553,James Conner,RB,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,9,55,0,2,-0.2633744,0,1,1,8,0,1,7,1,1.7830884,0,0.02631579,0.003412969,0.041862763,0,0,6.3,7.3,6.8
00-0033555,Mack Hollins,WR,LV,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,4,0,0,104,0,0,-2.0364263,0,0.14814815,0.35016835,0.46734008,0,0,0.0,0.0,0.0
00-0033572,Jamal Agnew,WR,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,0,0,0.068185836,0,0,1,0,0,4,0,0,-0.8722208,0,0.022727273,0.009478673,0.04072598,0,0,0.3,0.3,0.3
00-0033576,Eric Saubert,TE,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,7,36,0,33,20,2,0.32800132,0,0.18421052,0.088709675,0.33841255,0,0,3.6,8.6,6.1
00-0033591,Noah Brown,WR,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,5,0,10,0,0,-1.2378685,0,0.125,0.08547009,0.24732906,0,0,0.5,1.5,1.0
00-0033633,Tanner Gentry,WR,BUF,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,7,0,0,-0.7896298,0,0.027777778,0.015486726,0.052507374,0,0,0.0,0.0,0.0
00-0033662,Cooper Rush,QB,DAL,102,117,41,0,3,26,0,16,10,4,-6.6676044,0,4,-1,0,0,-0.84013027,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,3.98,3.98,3.98
00-0033699,Austin Ekeler,RB,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,16,173,1,5,11.571976,0,4,4,26,1,-18,44,2,2.6828876,0,0.121212125,-0.10169491,0.11063174,0,0,31.9,35.9,33.9
00-0033757,Robert Tonyan,TE,GB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,4,23,0,-6,29,3,1.8769375,0,0.102564104,-0.020618556,0.13941316,0,0,2.3,6.3,4.3
00-0033798,Mason Schreck,TE,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,6,0,4,2,0,0.3370281,0,0.041666668,0.028169014,0.08221831,0,0,0.6,1.6,1.1
00-0033856,Leonard Fournette,RB,TB,0,0,0,0,0,0,0,0,0,0,0.0,0,14,56,1,3,-4.44853,0,10,11,83,1,-4,87,5,4.637564,0,0.22,-0.011764706,0.3217647,0,0,25.9,35.9,30.9
00-0033857,JuJu Smith-Schuster,WR,KC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,8,33,0,60,12,2,-0.060887855,0,0.1904762,0.2189781,0.43899897,0,0,3.3,6.3,4.8
00-0033871,Corey Davis,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,4,38,0,47,6,2,-1.8886727,0,0.1904762,0.23857868,0.45271936,0,0,3.8,5.8,4.8
00-0033873,Patrick Mahomes,QB,KC,292,274,150,4,3,27,0,43,29,18,14.824726,0,4,28,0,1,0.9699173,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,30.48,30.48,30.48
00-0033879,O.J. Howard,TE,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,8,0,0,-0.5584287,0,0.041666668,0.056338027,0.101936616,0,0,0.0,0.0,0.0
00-0033881,Evan Engram,TE,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,10,69,0,116,19,2,-1.2668763,0,0.22727273,0.2748815,0.53332615,0,0,6.9,12.9,9.9
00-0033885,David Njoku,TE,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,6,88,0,46,42,5,7.7264767,0,0.1875,0.1554054,0.39003378,0,0,8.8,14.8,11.8
00-0033891,Zay Jones,WR,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,8,12,0,62,17,1,-8.881581,0,0.18181819,0.14691943,0.37557086,0,0,1.2,4.2,2.7
00-0033893,Dalvin Cook,RB,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,18,94,2,6,1.3063155,0,2,2,27,0,-10,37,1,2.6268852,0,0.051282052,-0.062111802,0.033444814,0,0,24.1,26.1,25.1
00-0033895,Gerald Everett,TE,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,3,2,0,24,0,0,-1.6249218,0,0.09090909,0.13559322,0.2312789,0,0,0.2,1.2,0.7
00-0033897,Joe Mixon,RB,CIN,0,0,0,0,0,0,0,0,0,0,0.0,0,14,78,0,4,3.335738,0,3,3,10,0,-6,16,0,-1.0007293,0,0.0882353,-0.052173913,0.0958312,0,0,8.8,11.8,10.3
00-0033906,Alvin Kamara,RB,NO,0,0,0,0,0,0,0,0,0,0,0.0,0,23,103,0,6,-0.11907915,0,6,6,91,0,1,90,2,2.0314784,0,0.24,0.005102041,0.36357144,0,1,17.4,23.4,20.4
00-0033908,Cooper Kupp,WR,LA,0,25,0,0,0,0,0,1,0,0,-0.46752027,0,1,4,0,0,-0.2948947,0,7,10,125,1,77,89,3,6.106909,0,0.23809524,0.22647059,0.51567227,0,0,18.9,25.9,22.4
00-0033921,Chris Godwin,WR,TB,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0,0,-0.6396907,0,6,6,61,0,37,24,4,5.5971017,0,0.12,0.10882353,0.25617647,0,0,6.3,12.3,9.3
00-0033923,Kareem Hunt,RB,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,11,47,1,3,-3.0067878,0,3,3,10,0,0,10,1,-0.13013296,0,0.09375,0.0,0.140625,0,0,11.7,14.7,13.2
00-0033925,D'Onta Foreman,RB,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2,0,1,-1.4328123,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.2,0.2,0.2
00-0033943,Josh Reynolds,WR,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,10,92,0,116,22,3,-1.1467112,0,0.32258064,0.42647058,0.78240037,0,0,9.2,15.2,12.2
00-0033948,Jamaal Williams,RB,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,15,56,0,3,-2.2028503,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,5.6,5.6,5.6
00-0034011,Dan Arnold,TE,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,20,0,20,4,1,0.80484676,0,0.045454547,0.047393367,0.10135718,0,0,2.0,3.0,2.5
00-0034054,River Cracraft,WR,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,12,0,0,-4.4151597,0,0.03125,0.054054055,0.08471284,0,0,0.0,0.0,0.0
00-0034104,Cam Sims,WR,WAS,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,7,0,28,-1,0,-1.0087522,0,0.054054055,0.08022922,0.13724154,0,0,0.7,1.7,1.2
00-0034109,Phillip Lindsay,RB,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,11,40,0,1,-1.5300163,0,3,4,14,0,20,6,0,0.54234743,0,0.11111111,0.08032128,0.22289157,0,0,5.4,8.4,6.9
00-0034115,Jeffery Wilson,RB,SF,0,0,0,0,0,0,0,0,0,0,0.0,0,17,120,1,7,4.7199097,0,1,2,12,0,-6,12,1,0.07341212,0,0.06666667,-0.025531914,0.08212766,0,0,19.2,20.2,19.7
00-0034159,Will Dissly,TE,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,3,21,0,14,12,1,0.77077675,0,0.125,0.046666667,0.22016667,0,0,2.1,4.1,3.1
00-0034160,Michael Dickson,P,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,1,-8,0,0,-3.662836,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,-0.8,-0.8,-0.8
00-0034208,Mike Boone,RB,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,7,38,0,2,-1.1345501,0,3,3,47,0,-3,50,1,1.3861359,0,0.078947365,-0.008064516,0.11277589,0,0,8.5,11.5,10.0
00-0034253,Dontrell Hilliard,RB,TEN,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,-0.612655,0,4,5,23,1,2,26,2,4.135425,0,0.2173913,0.009708738,0.33288306,0,0,8.3,12.3,10.3
00-0034270,Tyler Conklin,TE,NYJ,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,39,0,0,-0.55483294,0,0.04761905,0.19796954,0.21000725,0,0,0.0,0.0,0.0
00-0034272,Marquez Valdes-Scantling,WR,KC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,8,90,0,85,24,5,6.722922,0,0.1904762,0.310219,0.5028676,0,0,9.0,15.0,12.0
00-0034279,Equanimeous St. Brown,WR,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,24,0,17,7,1,2.0611987,0,0.0952381,0.098265894,0.21164326,0,0,2.4,4.4,3.4
00-0034286,Richie James,WR,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,16,0,12,4,1,1.7309225,0,0.07692308,0.08759124,0.17669849,0,0,1.6,3.6,2.6
00-0034301,Darrel Williams,RB,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,3,9,0,1,1.4647124,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.9,0.9,0.9
00-0034317,Keith Kirkwood,WR,NO,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,4,0,2,2,0,-0.22724661,0,0.04,0.010204081,0.06714286,0,0,0.4,1.4,0.9
00-0034348,Courtland Sutton,WR,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,11,74,0,148,14,2,-1.6360228,0,0.28947368,0.39784947,0.71270514,0,0,7.4,12.4,9.9
00-0034351,Dallas Goedert,TE,PHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,9,95,0,37,68,5,7.844209,0,0.2647059,0.2983871,0.6059298,0,0,9.5,17.5,13.5
00-0034364,Jordan Akins,TE,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,22,0,13,9,2,3.587127,0,0.083333336,0.09154929,0.1890845,0,0,2.2,4.2,3.2
00-0034365,Ian Thomas,TE,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,8,0,-4,12,0,-0.2272122,0,0.05,-0.011764706,0.066764705,0,0,0.8,2.8,1.8
00-0034367,Nyheim Hines,RB,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,1,3,0,0,-0.36293125,0,1,2,5,0,-1,5,0,-1.6017187,0,0.055555556,-0.004016064,0.08052209,0,0,0.8,1.8,1.3
00-0034383,Dalton Schultz,TE,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,5,0,0,-1.2600517,0,0.0625,0.042735044,0.12366453,0,0,0.0,0.0,0.0
00-0034386,Justin Watson,WR,KC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,10,0,5,5,1,0.56330454,0,0.023809524,0.018248174,0.04848801,0,0,1.0,2.0,1.5
00-0034411,Russell Gage,WR,TB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,6,20,0,46,10,1,-2.1488616,1,0.12,0.13529412,0.2747059,0,0,4.0,6.0,5.0
00-0034418,Cedrick Wilson,WR,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,4,20,0,64,16,1,1.009853,0,0.125,0.2882883,0.3893018,0,0,2.0,4.0,3.0
00-0034419,Braxton Berrios,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0.0,0,1,15,1,1,2.8318508,0,1,1,-1,0,-2,1,0,-0.8690239,0,0.04761905,-0.010152284,0.06432197,0,0,7.4,8.4,7.9
00-0034440,Justin Jackson,RB,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,3,14,0,1,-2.6925828,0,0,1,0,0,31,0,0,-0.5163558,0,0.032258064,0.113970585,0.12816651,0,0,1.4,1.4,1.4
00-0034487,Trent Sherfield,WR,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,5,0,29,0,0,-1.431846,0,0.0625,0.13063063,0.18519144,0,0,0.5,1.5,1.0
00-0034521,Allen Lazard,WR,GB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,8,35,1,95,13,3,-1.8185792,0,0.20512821,0.32646048,0.53621465,0,0,9.5,13.5,11.5
00-0034646,Brandon Powell,WR,LA,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,-0.5274265,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.1,0.1,0.1
00-0034681,Chase Edmonds,RB,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,-0.425351,0,0,2,0,0,1,0,0,-1.2484756,0,0.0625,0.004504505,0.09690315,0,0,0.1,0.1,0.1
00-0034750,Rashaad Penny,RB,SEA,0,0,0,0,0,0,0,0,0,0,0.0,0,8,54,0,2,0.88999206,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,5.4,5.4,5.4
00-0034753,Mark Andrews,TE,BAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,10,89,1,64,37,5,6.9322186,0,0.37037036,0.2509804,0.7312418,0,0,14.9,22.9,18.9
00-0034764,Michael Gallup,WR,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,5,44,0,41,10,2,1.2293751,0,0.3125,0.35042736,0.71404916,0,0,4.4,8.4,6.4
00-0034765,Tre'Quan Smith,WR,NO,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,4,10,0,46,6,1,-5.2637024,0,0.16,0.23469388,0.40428573,0,0,1.0,2.0,1.5
00-0034775,Christian Kirk,WR,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,3,11,0,64,6,1,-3.120708,0,0.06818182,0.15165877,0.20843387,0,0,1.1,2.1,1.6
00-0034791,Nick Chubb,RB,CLE,0,0,0,0,0,0,0,0,0,0,0.0,0,17,134,2,6,4.002081,0,0,1,0,0,20,0,0,-1.071048,0,0.03125,0.067567565,0.0941723,0,0,25.4,25.4,25.4
00-0034796,Lamar Jackson,QB,BAL,174,295,75,1,1,4,1,32,19,7,-5.67333,0,12,58,0,5,-0.10039164,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,14.76,14.76,14.76
00-0034798,Durham Smythe,TE,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,2.546439,0,1,1,8,0,6,2,1,0.45066187,0,0.03125,0.027027028,0.06579392,0,0,6.9,7.9,7.4
00-0034827,D.J. Moore,WR,CAR,0,0,0,0,0,0,0,0,0,0,0.0,0,1,8,0,0,0.4791852,0,4,8,59,0,139,25,3,4.5962543,0,0.2,0.40882352,0.58617646,0,0,6.7,10.7,8.7
00-0034829,Mike Gesicki,TE,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,2,30,0,31,4,1,0.5270649,0,0.0625,0.13963965,0.19149774,0,0,3.0,4.0,3.5
00-0034830,Hayden Hurst,TE,CIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,7,53,1,36,18,2,2.5894756,0,0.20588236,0.31304348,0.527954,0,0,11.3,17.3,14.3
00-0034844,Saquon Barkley,RB,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,13,70,1,2,0.38370577,0,3,6,36,0,21,40,1,-2.777844,0,0.23076923,0.15328467,0.45345312,0,0,16.6,19.6,18.1
00-0034845,Sony Michel,RB,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,-0.4403604,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
00-0034854,KhaDarel Hodge,WR,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,5,33,0,35,20,1,1.7906942,1,0.20833333,0.16431925,0.42752346,0,0,5.3,8.3,6.8
00-0034855,Baker Mayfield,QB,CAR,215,271,109,0,4,16,1,36,20,7,-10.82744,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,6.6,6.6,6.6
00-0034857,Josh Allen,QB,BUF,424,420,202,4,0,0,1,31,20,15,24.854641,0,5,42,0,2,2.8632338,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,35.16,35.16,35.16
00-0034860,Dante Pettis,WR,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2,0,0,26,0,0,-2.0384464,0,0.0952381,0.15028901,0.24805945,0,0,0.0,0.0,0.0
00-0034959,Andrew Beck,TE,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,25,0,0,-0.67085934,0,0.02631579,0.067204304,0.08651669,0,0,0.0,0.0,0.0
00-0034960,Jakobi Meyers,WR,NE,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7,8,111,1,101,41,6,8.829326,0,0.3809524,0.55191255,0.95776737,0,0,17.1,24.1,20.6
00-0034970,Irv Smith,TE,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,5,42,0,21,19,2,0.39207405,0,0.12820514,0.13043478,0.28361204,0,0,4.2,8.2,6.2
00-0034972,Alexander Mattison,RB,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,9,19,0,2,-1.1267246,0,3,4,21,0,-2,25,2,2.2924232,0,0.102564104,-0.012422361,0.1451505,0,0,4.0,7.0,5.5
00-0034983,Hunter Renfrow,WR,LV,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,4,25,0,22,3,1,1.4295138,0,0.14814815,0.074074075,0.27407408,0,0,2.5,6.5,4.5
00-0035021,Ashton Dulin,WR,IND,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,18,0,18,0,1,1.8668083,0,0.027777778,0.072289154,0.09226908,0,0,1.8,2.8,2.3
00-0035042,Jamie Gillan,P,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,1,-3,0,0,-1.723212,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,-0.3,-0.3,-0.3
00-0035140,Mecole Hardman,WR,KC,0,0,0,0,0,0,0,0,0,0,0.0,0,1,7,0,1,0.46170017,0,4,5,73,0,61,33,2,5.764689,0,0.11904762,0.22262774,0.33441085,0,0,8.0,12.0,10.0
00-0035184,Devine Ozigbo,RB,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,1,2,0,0,-0.45262012,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.2,0.2,0.2
00-0035208,Olamide Zaccheaus,WR,ATL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,4,39,1,39,14,2,3.9369016,0,0.16666667,0.18309858,0.378169,0,0,9.9,11.9,10.9
00-0035216,Diontae Johnson,WR,PIT,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,13,60,0,155,10,2,-6.946817,0,0.25490198,0.42699724,0.681251,0,0,6.0,11.0,8.5
00-0035222,Zach Gentry,TE,PIT,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,6,43,0,20,26,4,2.7902496,0,0.11764706,0.055096418,0.21503808,0,0,4.3,9.3,6.8
00-0035228,Kyler Murray,QB,ARI,250,293,144,1,1,11,1,42,28,16,6.109668,0,4,42,0,2,1.8337941,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,16.2,16.2,16.2
00-0035229,T.J. Hockenson,TE,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,4,6,0,46,1,0,-5.6626563,0,0.12903225,0.16911764,0.31193075,0,0,0.6,1.6,1.1
00-0035243,Miles Sanders,RB,PHI,0,0,0,0,0,0,0,0,0,0,0.0,0,15,58,0,3,0.15935104,0,2,3,6,0,2,8,0,-1.1809877,0,0.0882353,0.016129032,0.14364326,0,0,6.4,8.4,7.4
00-0035249,Josh Oliver,TE,BAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,-4,0,0,-0.45282796,0,0.037037037,-0.015686275,0.044575162,0,0,0.0,0.0,0.0
00-0035250,Devin Singletary,RB,BUF,0,0,0,0,0,0,0,0,0,0,0.0,0,6,42,0,1,1.9905934,0,1,2,4,0,5,0,0,-0.6474493,0,0.055555556,0.011061947,0.091076694,0,0,4.6,5.6,5.1
00-0035261,Tony Pollard,RB,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,8,86,1,3,5.6801248,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,14.6,14.6,14.6
00-0035298,Scott Miller,WR,TB,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,7,35,0,126,3,1,-0.22334784,0,0.14,0.37058824,0.46941176,0,0,3.5,7.5,5.5
00-0035311,Myles Gaskin,RB,MIA,0,0,0,0,0,0,0,0,0,0,0.0,0,4,9,0,1,-0.70758426,0,3,5,24,0,14,19,0,-4.2766705,0,0.15625,0.06306306,0.27851915,0,0,3.3,6.3,4.8
00-0035329,Donald Parham,TE,LAC,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,9,0,0,-0.89634144,0,0.030303031,0.050847456,0.081047766,0,0,0.0,0.0,0.0
00-0035345,Chris Myarick,TE,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,4,0,-2,6,0,-0.147686,0,0.03846154,-0.01459854,0.04747333,0,0,0.4,1.4,0.9
00-0035359,David Sills,WR,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,2,12,0,2,10,1,1.8130995,0,0.07692308,0.01459854,0.12560359,0,0,1.2,3.2,2.2
00-0035399,Stanley Morgan,WR,CIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-3.1803987,0,0.029411765,0.0,0.04411765,0,0,0.0,0.0,0.0
00-0035510,Jeff Smith,WR,NYJ,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,1,11,0,3,8,1,1.619351,0,0.04761905,0.015228426,0.08208847,0,0,1.1,2.1,1.6
00-0035535,Darius Slayton,WR,NYG,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,7,79,0,73,24,5,8.611774,0,0.26923078,0.5328467,0.77683884,0,0,7.9,13.9,10.9
00-0035562,Jesper Horsted,TE,LV,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,3,19,0,13,6,0,0.61172116,0,0.11111111,0.043771043,0.1973064,0,0,1.9,4.9,3.4
00-0035567,Craig Reynolds,RB,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,6,24,0,2,-1.0600281,0,3,3,68,0,6,62,2,4.9346566,0,0.09677419,0.022058824,0.16060247,0,0,9.2,12.2,10.7
